"R0","qq","gammaa","gammap","cincres","cinc","clinc","AWT","AWT2"
2.25,0.6,0.25,0.25,1.82513402003095,908.437912531829,4810.12325442429,6.65,"6.65 days"
2.25,0.6,0.25,0.25,2.06491690147999,978.274042716027,4958.74239225527,7,"7 days"
2.25,0.65,0.25,0.25,0.764057448329717,393.116137739888,3704.7233671829,0,"0 days"
2.25,0.65,0.25,0.25,0.769990244512595,400.265372947831,3725.59331698934,0.35,"0.35 days"
2.25,0.65,0.25,0.25,0.776914299503944,408.018990065277,3747.62304424886,0.7,"0.7 days"
2.25,0.65,0.25,0.25,0.784812769712319,416.380456817793,3770.85204585036,1.05,"1.05 days"
2.25,0.65,0.25,0.25,0.793714781516081,425.382328418708,3795.3800215524,1.4,"1.4 days"
2.25,0.65,0.25,0.25,0.80365442980191,435.062511046256,3821.31736139724,1.75,"1.75 days"
2.25,0.65,0.25,0.25,0.814676872747303,445.463465181435,3848.78513748091,2.1,"2.1 days"
2.25,0.65,0.25,0.25,0.826900275876766,456.650553463541,3877.93843582973,2.45,"2.45 days"
2.25,0.65,0.25,0.25,0.840412730702616,468.687041270113,3908.93876053684,2.8,"2.8 days"
2.25,0.65,0.25,0.25,0.85537298273951,481.650238719665,3941.97459288859,3.15,"3.15 days"
2.25,0.65,0.25,0.25,0.871940030104203,495.644544916683,3977.28118671331,3.5,"3.5 days"
2.25,0.65,0.25,0.25,0.890436617601085,510.784720840786,4015.1223829295,3.85,"3.85 days"
2.25,0.65,0.25,0.25,0.911191538811497,527.207846157978,4055.80921856627,4.2,"4.2 days"
2.25,0.65,0.25,0.25,0.93463532943332,545.081397969045,4099.71527174658,4.55,"4.55 days"
2.25,0.65,0.25,0.25,0.961502507718267,564.609017089577,4147.29057343726,4.9,"4.9 days"
2.25,0.65,0.25,0.25,0.992487545408938,586.042181895652,4199.08524134068,5.25,"5.25 days"
2.25,0.65,0.25,0.25,1.02910634095709,609.692738023555,4255.7770118805,5.6,"5.6 days"
2.25,0.65,0.25,0.25,1.07306108631256,635.93834635242,4318.19046039468,5.95,"5.95 days"
2.25,0.65,0.25,0.25,1.12688040811436,665.27623946913,4387.39466771749,6.3,"6.3 days"
2.25,0.65,0.25,0.25,1.19416145247264,698.32949271676,4464.73424989157,6.65,"6.65 days"
2.25,0.65,0.25,0.25,1.27899056235374,735.899201913362,4551.93886426781,7,"7 days"
2.25,0.7,0.25,0.25,0.671718616233137,349.667246353139,3661.82628265914,0,"0 days"
2.25,0.7,0.25,0.25,0.676057286338783,355.348620148952,3679.69714549244,0.35,"0.35 days"
2.25,0.7,0.25,0.25,0.68102736776333,361.448196430431,3698.42663795456,0.7,"0.7 days"
2.25,0.7,0.25,0.25,0.686629554908515,367.969036031115,3718.03748243669,1.05,"1.05 days"
2.25,0.7,0.25,0.25,0.69287600747204,374.930642539447,3738.59533469642,1.4,"1.4 days"
2.25,0.7,0.25,0.25,0.699784659932335,382.355818022625,3760.17234992118,1.75,"1.75 days"
2.25,0.7,0.25,0.25,0.707376485126988,390.268591856699,3782.84533822195,2.1,"2.1 days"
2.25,0.7,0.25,0.25,0.71568886182275,398.706708030133,3806.71124828431,2.45,"2.45 days"
2.25,0.7,0.25,0.25,0.724775983377833,407.704650994242,3831.86815739559,2.8,"2.8 days"
2.25,0.7,0.25,0.25,0.734686331274733,417.307115617826,3858.43216083986,3.15,"3.15 days"
2.25,0.7,0.25,0.25,0.745509805260678,427.570325760418,3886.54089766896,3.5,"3.5 days"
2.25,0.7,0.25,0.25,0.757332782525887,438.543490923284,3916.33020462617,3.85,"3.85 days"
2.25,0.7,0.25,0.25,0.770294632833311,450.312300565952,3947.9937949699,4.2,"4.2 days"
2.25,0.7,0.25,0.25,0.7845503164041,462.948370544763,3981.71717286276,4.55,"4.55 days"
2.25,0.7,0.25,0.25,0.800326529550019,476.555150886245,4017.74236733263,4.9,"4.9 days"
2.25,0.7,0.25,0.25,0.817887954800324,491.250921770593,4056.34818042208,5.25,"5.25 days"
2.25,0.7,0.25,0.25,0.837587281289001,507.17091225512,4097.85585735544,5.6,"5.6 days"
2.25,0.7,0.25,0.25,0.859996193152136,524.481181311464,4142.65379008189,5.95,"5.95 days"
2.25,0.7,0.25,0.25,0.885552337467946,543.381265080612,4191.20730582316,6.3,"6.3 days"
2.25,0.7,0.25,0.25,0.915404191212829,564.124836185747,4244.09818786704,6.65,"6.65 days"
2.25,0.7,0.25,0.25,0.950663595973491,587.008180312302,4302.01487287049,7,"7 days"
2.25,0.75,0.25,0.25,0.596051457310082,313.059513535154,3625.68328538349,0,"0 days"
2.25,0.75,0.25,0.25,0.599359821344012,317.649633712731,3641.17592165383,0.35,"0.35 days"
2.25,0.75,0.25,0.25,0.60307428071584,322.53110584615,3657.31521511229,0.7,"0.7 days"
2.25,0.75,0.25,0.25,0.607209108860669,327.711764360761,3674.11846041914,1.05,"1.05 days"
2.25,0.75,0.25,0.25,0.611771446961954,333.201262578737,3691.62755144869,1.4,"1.4 days"
2.25,0.75,0.25,0.25,0.616768848096393,339.013412626568,3709.89054960749,1.75,"1.75 days"
2.25,0.75,0.25,0.25,0.62221877334079,345.167649702895,3728.96413502178,2.1,"2.1 days"
2.25,0.75,0.25,0.25,0.628133462506881,351.680669803081,3748.90431064982,2.45,"2.45 days"
2.25,0.75,0.25,0.25,0.634536914619165,358.575115941392,3769.77691677823,2.8,"2.8 days"
2.25,0.75,0.25,0.25,0.641454253578634,365.877915994314,3791.65646553253,3.15,"3.15 days"
2.25,0.75,0.25,0.25,0.648927584482833,373.61890841393,3814.62511960408,3.5,"3.5 days"
2.25,0.75,0.25,0.25,0.656994937625816,381.82804845729,3838.76921394684,3.85,"3.85 days"
2.25,0.75,0.25,0.25,0.66570705064447,390.554602787415,3864.20645184915,4.2,"4.2 days"
2.25,0.75,0.25,0.25,0.675138722519009,399.827693495287,3891.0323026497,4.55,"4.55 days"
2.25,0.75,0.25,0.25,0.685369324920721,409.710334796255,3919.39618750905,4.9,"4.9 days"
2.25,0.75,0.25,0.25,0.696493423105199,420.258269616652,3949.44520873187,5.25,"5.25 days"
2.25,0.75,0.25,0.25,0.708659945417833,431.537874938443,3981.35065702322,5.6,"5.6 days"
2.25,0.75,0.25,0.25,0.722016632141175,443.629959045488,4015.31562979304,5.95,"5.95 days"
2.25,0.75,0.25,0.25,0.736784597261522,456.63569532483,4051.587306786,6.3,"6.3 days"
2.25,0.75,0.25,0.25,0.753245133556124,470.658151606249,4090.42976207062,6.65,"6.65 days"
2.25,0.75,0.25,0.25,0.771725146744434,485.83576539336,4132.18084795456,7,"7 days"
2.25,0.8,0.25,0.25,0.533313047469714,282.114221949317,3595.13073651991,0,"0 days"
2.25,0.8,0.25,0.25,0.535918868378927,285.875529035766,3608.70868671345,0.35,"0.35 days"
2.25,0.8,0.25,0.25,0.538797559033253,289.849890559767,3622.79114840614,0.7,"0.7 days"
2.25,0.8,0.25,0.25,0.541955726661457,294.036544940688,3637.38004487693,1.05,"1.05 days"
2.25,0.8,0.25,0.25,0.545401418729511,298.443790122195,3652.50672992934,1.4,"1.4 days"
2.25,0.8,0.25,0.25,0.549144878358613,303.082325878556,3668.20648915714,1.75,"1.75 days"
2.25,0.8,0.25,0.25,0.553194415654896,307.964229793104,3684.51775067381,2.1,"2.1 days"
2.25,0.8,0.25,0.25,0.5575560507565,313.098400734364,3701.4767089617,2.45,"2.45 days"
2.25,0.8,0.25,0.25,0.562247531850441,318.503257293704,3719.13277378241,2.8,"2.8 days"
2.25,0.8,0.25,0.25,0.567270787293445,324.187180116314,3737.52493496105,3.15,"3.15 days"
2.25,0.8,0.25,0.25,0.572661483153611,330.178644684084,3756.72006758068,3.5,"3.5 days"
2.25,0.8,0.25,0.25,0.578433030408524,336.491304572353,3776.76877339005,3.85,"3.85 days"
2.25,0.8,0.25,0.25,0.584589497351935,343.141351255245,3797.72704387826,4.2,"4.2 days"
2.25,0.8,0.25,0.25,0.591188882391413,350.165037497147,3819.68195047202,4.55,"4.55 days"
2.25,0.8,0.25,0.25,0.59826747768203,357.58752950257,3842.70929617569,4.9,"4.9 days"
2.25,0.8,0.25,0.25,0.605847721467412,365.438205272617,3866.89466369149,5.25,"5.25 days"
2.25,0.8,0.25,0.25,0.614009396812074,373.757350932575,3892.34452740744,5.6,"5.6 days"
2.25,0.8,0.25,0.25,0.622804893944207,382.583458927482,3919.16810085805,5.95,"5.95 days"
2.25,0.8,0.25,0.25,0.632325067302199,391.974650194972,3947.51149386894,6.3,"6.3 days"
2.25,0.8,0.25,0.25,0.642652825833547,401.977036898931,3977.50915129516,6.65,"6.65 days"
2.25,0.8,0.25,0.25,0.653945301046842,412.657644996625,4009.33691129771,7,"7 days"
2.25,0.85,0.25,0.25,0.480805137056984,255.881266812108,3569.23065742438,0,"0 days"
2.25,0.85,0.25,0.25,0.482924492393712,259.013609888613,3581.26073085248,0.35,"0.35 days"
2.25,0.85,0.25,0.25,0.485221722828531,262.299162564884,3593.68680956129,0.7,"0.7 days"
2.25,0.85,0.25,0.25,0.487705222854944,265.738198684094,3606.50752573058,1.05,"1.05 days"
2.25,0.85,0.25,0.25,0.490389172921881,269.339764328238,3619.7489925381,1.4,"1.4 days"
2.25,0.85,0.25,0.25,0.493274273597017,273.107008381445,3633.43170156583,1.75,"1.75 days"
2.25,0.85,0.25,0.25,0.496379222639924,277.055173588264,3647.59107297246,2.1,"2.1 days"
2.25,0.85,0.25,0.25,0.499696729340657,281.184057927455,3662.2456004142,2.45,"2.45 days"
2.25,0.85,0.25,0.25,0.503241702418761,285.507406924225,3677.43141509049,2.8,"2.8 days"
2.25,0.85,0.25,0.25,0.50701752243229,290.032335367608,3693.1779110571,3.15,"3.15 days"
2.25,0.85,0.25,0.25,0.511038499194552,294.773680760166,3709.52578524791,3.5,"3.5 days"
2.25,0.85,0.25,0.25,0.515310683445611,299.739910559514,3726.50906307891,3.85,"3.85 days"
2.25,0.85,0.25,0.25,0.519845956705347,304.945281355845,3744.17107559379,4.2,"4.2 days"
2.25,0.85,0.25,0.25,0.524664203409291,310.406931025154,3762.56123745326,4.55,"4.55 days"
2.25,0.85,0.25,0.25,0.529781207128843,316.140340979546,3781.72887982878,4.9,"4.9 days"
2.25,0.85,0.25,0.25,0.535225899975641,322.169023076232,3801.73762606896,5.25,"5.25 days"
2.25,0.85,0.25,0.25,0.54101345843135,328.508691347565,3822.64228110511,5.6,"5.6 days"
2.25,0.85,0.25,0.25,0.547174027833227,335.182199220375,3844.51111971777,5.95,"5.95 days"
2.25,0.85,0.25,0.25,0.553755374305558,342.224382574936,3867.4348548005,6.3,"6.3 days"
2.25,0.85,0.25,0.25,0.560794727077824,349.661454005622,3891.49477693002,6.65,"6.65 days"
2.25,0.85,0.25,0.25,0.568341979758724,357.526327617527,3916.78709470272,7,"7 days"
2.25,0.9,0.25,0.25,0.436539314012075,233.598943207962,3547.23104944715,0,"0 days"
2.25,0.9,0.25,0.25,0.438300808243709,236.24264905883,3557.99295537573,0.35,"0.35 days"
2.25,0.9,0.25,0.25,0.440178420459189,238.998012003352,3569.07165877796,0.7,"0.7 days"
2.25,0.9,0.25,0.25,0.442185308758954,241.869040524033,3580.4670709855,1.05,"1.05 days"
2.25,0.9,0.25,0.25,0.444328076517653,244.858823600342,3592.19468038949,1.4,"1.4 days"
2.25,0.9,0.25,0.25,0.446616413020776,247.974674696447,3604.27528422592,1.75,"1.75 days"
2.25,0.9,0.25,0.25,0.449055260667959,251.221442638791,3616.72776593616,2.1,"2.1 days"
2.25,0.9,0.25,0.25,0.451648204879614,254.604103136886,3629.57181031603,2.45,"2.45 days"
2.25,0.9,0.25,0.25,0.454397622046761,258.127180126602,3642.82722213271,2.8,"2.8 days"
2.25,0.9,0.25,0.25,0.457316583418125,261.803489036328,3656.52520726562,3.15,"3.15 days"
2.25,0.9,0.25,0.25,0.460405563830869,265.635159797445,3670.68452321208,3.5,"3.5 days"
2.25,0.9,0.25,0.25,0.463666713686182,269.629120061151,3685.33071302289,3.85,"3.85 days"
2.25,0.9,0.25,0.25,0.467111673314976,273.796323066375,3700.49603965382,4.2,"4.2 days"
2.25,0.9,0.25,0.25,0.470748952472897,278.147257569354,3716.2134588932,4.55,"4.55 days"
2.25,0.9,0.25,0.25,0.474589528223045,282.691776849439,3732.51655180864,4.9,"4.9 days"
2.25,0.9,0.25,0.25,0.478643319793698,287.442578043536,3749.4445602957,5.25,"5.25 days"
2.25,0.9,0.25,0.25,0.482922955016263,292.411619085038,3767.03722812311,5.6,"5.6 days"
2.25,0.9,0.25,0.25,0.487436190334803,297.611853249606,3785.3376765887,5.95,"5.95 days"
2.25,0.9,0.25,0.25,0.492218489343614,303.062097933059,3804.40008335632,6.3,"6.3 days"
2.25,0.9,0.25,0.25,0.497282841821161,308.783390065623,3824.28503686542,6.65,"6.65 days"
2.25,0.9,0.25,0.25,0.502649497959595,314.787629813457,3845.04061295712,7,"7 days"
2.25,0.95,0.25,0.25,0.398982526806466,214.629847725398,3528.50262006294,0,"0 days"
2.25,0.95,0.25,0.25,0.400473151678839,216.889004728682,3538.217042052,0.35,"0.35 days"
2.25,0.95,0.25,0.25,0.402042620794169,219.234594543708,3548.19371422788,0.7,"0.7 days"
2.25,0.95,0.25,0.25,0.403701966920676,221.66848808686,3558.42892268577,1.05,"1.05 days"
2.25,0.95,0.25,0.25,0.4054529656233,224.189610007772,3568.93061855482,1.4,"1.4 days"
2.25,0.95,0.25,0.25,0.407309986989027,226.808343494312,3579.71989069137,1.75,"1.75 days"
2.25,0.95,0.25,0.25,0.409272318613878,229.524726245337,3590.80689837565,2.1,"2.1 days"
2.25,0.95,0.25,0.25,0.411346135528615,232.34400799223,3602.20824221687,2.45,"2.45 days"
2.25,0.95,0.25,0.25,0.413533770457791,235.269973965521,3613.93936816569,2.8,"2.8 days"
2.25,0.95,0.25,0.25,0.415838197767238,238.30622973969,3626.01604245332,3.15,"3.15 days"
2.25,0.95,0.25,0.25,0.41826999023627,241.463029495723,3638.46336525961,3.5,"3.5 days"
2.25,0.95,0.25,0.25,0.420825786296595,244.741435801542,3651.29525172794,3.85,"3.85 days"
2.25,0.95,0.25,0.25,0.423513611306327,248.14889090395,3664.53480435369,4.2,"4.2 days"
2.25,0.95,0.25,0.25,0.426333745285266,251.688814366152,3678.20031653246,4.55,"4.55 days"
2.25,0.95,0.25,0.25,0.429298361162486,255.372945040874,3692.32274727025,4.9,"4.9 days"
2.25,0.95,0.25,0.25,0.432409042851558,259.205258870115,3706.92309864757,5.25,"5.25 days"
2.25,0.95,0.25,0.25,0.435679156964171,263.19893617915,3722.03706287863,5.6,"5.6 days"
2.25,0.95,0.25,0.25,0.439109278686561,267.357653843599,3737.68707026547,5.95,"5.95 days"
2.25,0.95,0.25,0.25,0.442712494539148,271.693165770736,3753.90922638395,6.3,"6.3 days"
2.25,0.95,0.25,0.25,0.44650157274054,276.217700951259,3770.74200323335,6.65,"6.65 days"
2.25,0.95,0.25,0.25,0.450483709530234,280.940494042608,3788.22040517014,7,"7 days"
2.25,1,0.25,0.25,0.366937199106062,198.443711656429,3512.52184133122,0,"0 days"
2.25,1,0.25,0.25,0.368220357228716,200.401227710672,3521.36952226504,0.35,"0.35 days"
2.25,1,0.25,0.25,0.36955629282434,202.425125970262,3530.43630975988,0.7,"0.7 days"
2.25,1,0.25,0.25,0.370950325430959,204.51441997942,3539.71438934634,1.05,"1.05 days"
2.25,1,0.25,0.25,0.372413914076778,206.675118617915,3549.21732265325,1.4,"1.4 days"
2.25,1,0.25,0.25,0.373949091915923,208.908046697327,3558.95345762481,1.75,"1.75 days"
2.25,1,0.25,0.25,0.375559847630743,211.215981438897,3568.93362637755,2.1,"2.1 days"
2.25,1,0.25,0.25,0.377254485976587,213.604876393032,3579.17289325734,2.45,"2.45 days"
2.25,1,0.25,0.25,0.379031350868265,216.075061811235,3589.68009794349,2.8,"2.8 days"
2.25,1,0.25,0.25,0.380895720590548,218.631686821821,3600.47034677329,3.15,"3.15 days"
2.25,1,0.25,0.25,0.382850218127357,221.277964171969,3611.55689256019,3.5,"3.5 days"
2.25,1,0.25,0.25,0.384896146288873,224.016925407647,3622.9531879166,3.85,"3.85 days"
2.25,1,0.25,0.25,0.38703984587987,226.855295114312,3634.67828169085,4.2,"4.2 days"
2.25,1,0.25,0.25,0.389282757703564,229.795960901235,3646.74658112424,4.55,"4.55 days"
2.25,1,0.25,0.25,0.391627882212157,232.843507454694,3659.17550669725,4.9,"4.9 days"
2.25,1,0.25,0.25,0.394074027037612,236.000200797468,3671.97954271564,5.25,"5.25 days"
2.25,1,0.25,0.25,0.396637516676996,239.27970375442,3685.19103324589,5.6,"5.6 days"
2.25,1,0.25,0.25,0.399314325635415,242.681126342258,3698.82130468974,5.95,"5.95 days"
2.25,1,0.25,0.25,0.402110155525701,246.212471178656,3712.89593765164,6.3,"6.3 days"
2.25,1,0.25,0.25,0.405038685207351,249.885224906237,3727.44724345245,6.65,"6.65 days"
2.25,1,0.25,0.25,0.40809105783981,253.701417394085,3742.49330890217,7,"7 days"
2.25,0,0.25,0.5,9.91274966280573,55658.5807174154,58277.5001913493,0,"0 days"
2.25,0,0.25,0.5,7.55744362210897,42373.8288656792,46623.4390863071,0.35,"0.35 days"
2.25,0,0.25,0.5,6.10697904444057,34197.5085877335,39451.3109024161,0.7,"0.7 days"
2.25,0,0.25,0.5,5.12541006424353,28671.060216699,34604.7645693947,1.05,"1.05 days"
2.25,0,0.25,0.5,4.4167374512994,24685.9456927588,31110.8956800722,1.4,"1.4 days"
2.25,0,0.25,0.5,3.88086317516765,21675.8306318194,28472.5490575477,1.75,"1.75 days"
2.25,0,0.25,0.5,3.46135003909525,19321.5391797361,26409.5366184302,2.1,"2.1 days"
2.25,0,0.25,0.5,3.12391832635607,17429.5520346894,24751.997976721,2.45,"2.45 days"
2.25,0,0.25,0.5,2.84660020959905,15875.7050812151,23390.9642206534,2.8,"2.8 days"
2.25,0,0.25,0.5,2.61460941766179,14576.6756227664,22253.323962055,3.15,"3.15 days"
2.25,0,0.25,0.5,2.41765705063671,13474.4692194654,21288.2043711967,3.5,"3.5 days"
2.25,0,0.25,0.5,2.24835210246055,12527.4474743102,20459.0797357674,3.85,"3.85 days"
2.25,0,0.25,0.5,2.10124634847464,11704.9634378543,19739.0769629043,4.2,"4.2 days"
2.25,0,0.25,0.5,1.97223519988226,10983.9447221358,19107.9667573154,4.55,"4.55 days"
2.25,0,0.25,0.5,1.85817024362282,10346.6846167764,18550.2231195701,4.9,"4.9 days"
2.25,0,0.25,0.5,1.75660021678061,9779.38407306165,18053.7554544404,5.25,"5.25 days"
2.25,0,0.25,0.5,1.66556837084512,9271.1115600916,17608.981825171,5.6,"5.6 days"
2.25,0,0.25,0.5,1.58351621767082,8813.10147888239,17208.2197113308,5.95,"5.95 days"
2.25,0,0.25,0.5,1.50917368800561,8398.25028637464,16845.2494005136,6.3,"6.3 days"
2.25,0,0.25,0.5,1.44151365429485,8020.71839017518,16514.9470397896,6.65,"6.65 days"
2.25,0,0.25,0.5,1.37965407102035,7675.69353551084,16213.1050734563,7,"7 days"
2.25,0.05,0.25,0.5,17.4137235177952,48606.3974747632,51312.8028251758,0,"0 days"
2.25,0.05,0.25,0.5,11.8658716077963,38063.2800519085,42217.2799474469,0.35,"0.35 days"
2.25,0.05,0.25,0.5,8.90338936081313,31294.9300365341,36383.77763086,0.7,"0.7 days"
2.25,0.05,0.25,0.5,7.08839474791823,26584.1856805253,32326.9846905864,1.05,"1.05 days"
2.25,0.05,0.25,0.5,5.87135272977398,23113.4945441782,29340.1150308067,1.4,"1.4 days"
2.25,0.05,0.25,0.5,5.00238664875979,20448.5208302849,27047.9168707684,1.75,"1.75 days"
2.25,0.05,0.25,0.5,4.35266667404891,18336.9878072847,25232.5789322879,2.1,"2.1 days"
2.25,0.05,0.25,0.5,3.84946173808244,16622.2208996517,23758.9203809447,2.45,"2.45 days"
2.25,0.05,0.25,0.5,3.4487622226468,15201.6917003567,22538.5231529577,2.8,"2.8 days"
2.25,0.05,0.25,0.5,3.12244388836815,14005.4779340234,21511.124488057,3.15,"3.15 days"
2.25,0.05,0.25,0.5,2.85176132074443,12984.2226878711,20634.2036786433,3.5,"3.5 days"
2.25,0.05,0.25,0.5,2.62371603868816,12102.0831212467,19876.8944646209,3.85,"3.85 days"
2.25,0.05,0.25,0.5,2.42904944862176,11332.3946587476,19216.2419877883,4.2,"4.2 days"
2.25,0.05,0.25,0.5,2.26099735854041,10654.9174900496,18634.8337524358,4.55,"4.55 days"
2.25,0.05,0.25,0.5,2.11447565228315,10053.9922540493,18119.1967961312,4.9,"4.9 days"
2.25,0.05,0.25,0.5,1.98563056517326,9517.31766938832,17658.7489114304,5.25,"5.25 days"
2.25,0.05,0.25,0.5,1.87146771889512,9035.1005608034,17245.0700154572,5.6,"5.6 days"
2.25,0.05,0.25,0.5,1.76961931130841,8599.44771359483,16871.3778361269,5.95,"5.95 days"
2.25,0.05,0.25,0.5,1.6782124049979,8203.91692597348,16532.133830562,6.3,"6.3 days"
2.25,0.05,0.25,0.5,1.59572473639738,7843.20161249117,16222.7755681741,6.65,"6.65 days"
2.25,0.05,0.25,0.5,1.52091740491187,7512.89979110597,15939.5250721927,7,"7 days"
2.25,0.1,0.25,0.5,52.0672521755388,36024.4222265346,38884.8577956404,0,"0 days"
2.25,0.1,0.25,0.5,22.7879526862888,30309.8708216803,34291.5705113254,0.35,"0.35 days"
2.25,0.1,0.25,0.5,14.0843343341212,26044.8197849181,30835.3600622473,0.7,"0.7 days"
2.25,0.1,0.25,0.5,10.0963101920452,22794.8856604059,28191.2023865336,1.05,"1.05 days"
2.25,0.1,0.25,0.5,7.83473334163249,20250.293540367,26115.9664451429,1.4,"1.4 days"
2.25,0.1,0.25,0.5,6.38502477026291,18209.0864140293,24448.6121840706,1.75,"1.75 days"
2.25,0.1,0.25,0.5,5.37935543506476,16537.5994735172,23081.7110683131,2.1,"2.1 days"
2.25,0.1,0.25,0.5,4.64223191367,15144.8154198867,21941.7547980689,2.45,"2.45 days"
2.25,0.1,0.25,0.5,4.0795437639097,13966.962069698,20977.0713173995,2.8,"2.8 days"
2.25,0.1,0.25,0.5,3.6363894554147,12958.1850384245,20150.4281316149,3.15,"3.15 days"
2.25,0.1,0.25,0.5,3.27865105433588,12084.6973330455,19434.333512759,3.5,"3.5 days"
2.25,0.1,0.25,0.5,2.98399334820031,11321.1125918417,18808.1091496037,3.85,"3.85 days"
2.25,0.1,0.25,0.5,2.73721647218702,10647.9967791995,18255.9102969949,4.2,"4.2 days"
2.25,0.1,0.25,0.5,2.52760327253347,10050.2206984941,17765.3882097566,4.55,"4.55 days"
2.25,0.1,0.25,0.5,2.34742829854803,9515.83962757789,17326.7863142215,4.9,"4.9 days"
2.25,0.1,0.25,0.5,2.19093419340039,9035.29925967685,16932.2950552373,5.25,"5.25 days"
2.25,0.1,0.25,0.5,2.05377153818289,8600.87093741085,16575.5955212343,5.6,"5.6 days"
2.25,0.1,0.25,0.5,1.93259756011783,8206.23139243739,16251.5129872573,5.95,"5.95 days"
2.25,0.1,0.25,0.5,1.82478338825784,7846.16562496227,15955.7818175733,6.3,"6.3 days"
2.25,0.1,0.25,0.5,1.72825300435955,7516.32699420602,15684.8426583413,6.65,"6.65 days"
2.25,0.1,0.25,0.5,1.6413285367093,7213.06787794354,15435.7083610353,7,"7 days"
2.25,0.15,0.25,0.5,7212.90924038422,15016.6131945913,17489.0879319655,0,"0 days"
2.25,0.15,0.25,0.5,1111.88025604121,16629.5052270013,20183.5983840456,0.35,"0.35 days"
2.25,0.15,0.25,0.5,120.770374165647,17600.6641288533,21897.425060678,0.7,"0.7 days"
2.25,0.15,0.25,0.5,33.5854474173528,17080.5236050205,21951.2075007733,1.05,"1.05 days"
2.25,0.15,0.25,0.5,16.5918144820141,16101.8336825623,21443.4334568213,1.4,"1.4 days"
2.25,0.15,0.25,0.5,10.7387327763235,15049.268902897,20780.5232251758,1.75,"1.75 days"
2.25,0.15,0.25,0.5,7.93953555914548,14045.4903029618,20102.5485743804,2.1,"2.1 days"
2.25,0.15,0.25,0.5,6.31650069843226,13126.4356685626,19459.0541339103,2.45,"2.45 days"
2.25,0.15,0.25,0.5,5.25636061448454,12297.5883724241,18865.8696327434,2.8,"2.8 days"
2.25,0.15,0.25,0.5,4.50750421424448,11553.7157277351,18325.6088764187,3.15,"3.15 days"
2.25,0.15,0.25,0.5,3.9489613231276,10886.2539242087,17835.69810598,3.5,"3.5 days"
2.25,0.15,0.25,0.5,3.51554732858382,10286.1647108917,17391.7194608931,3.85,"3.85 days"
2.25,0.15,0.25,0.5,3.16895390614272,9745.0397231212,16988.8824904188,4.2,"4.2 days"
2.25,0.15,0.25,0.5,2.88518459970171,9255.3931032387,16622.5559395598,4.55,"4.55 days"
2.25,0.15,0.25,0.5,2.64842337013488,8810.73039642961,16288.5297509269,4.9,"4.9 days"
2.25,0.15,0.25,0.5,2.44778333159861,8405.4699167254,15983.0688523095,5.25,"5.25 days"
2.25,0.15,0.25,0.5,2.27552920417308,8034.83252721992,15702.9015200104,5.6,"5.6 days"
2.25,0.15,0.25,0.5,2.12598839958724,7694.72941083238,15445.1816567797,5.95,"5.95 days"
2.25,0.15,0.25,0.5,1.9949261308708,7381.66055155524,15207.4449690132,6.3,"6.3 days"
2.25,0.15,0.25,0.5,1.87910460980862,7092.60678145664,14987.5332573975,6.65,"6.65 days"
2.25,0.15,0.25,0.5,1.77599749303475,6824.97399612495,14783.583970245,7,"7 days"
